,category,lat,lng,name,rating,reviews,yelpid
40,italian,43.6506799169,-79.3595257288,Archeo,3.5,49,archeo-toronto
41,italian,43.65018,-79.37221,Biagio Ristorante,4.0,20,biagio-ristorante-toronto-2
42,italian,43.65556,-79.36527,Basso Pizzeria,4.0,19,basso-pizzeria-toronto
43,italian,43.6571007,-79.4477005,Nonna's Place,4.0,14,nonnas-place-toronto
44,italian,43.6625426478,-79.4711279869,Annette Food Market,4.0,40,annette-food-market-toronto
45,italian,43.66576,-79.46974,Vesuvio Pizzeria & Spaghetti House,3.5,96,vesuvio-pizzeria-and-spaghetti-house-toronto
46,italian,43.67642,-79.4487599,La Bruschetta Restaurant,4.0,27,la-bruschetta-restaurant-toronto
47,italian,43.6809349,-79.4286208,Ferro Bar & Cafe,3.5,66,ferro-bar-and-cafe-toronto
48,italian,43.6667137,-79.3851366,Brownstone Bistro,3.5,140,brownstone-bistro-toronto
49,italian,43.6469106,-79.3743409,The Old Spaghetti Factory,3.0,211,the-old-spaghetti-factory-toronto
0,italian,43.6542188964,-79.3907314539,The Fresh Italian Eatery,4.0,12,the-fresh-italian-eatery-toronto
1,italian,43.7057686,-79.3888397,Viva Napoli,3.5,59,viva-napoli-toronto
2,italian,43.6800112831,-79.3905191479,Terroni,3.0,163,terroni-toronto-6
3,italian,43.6697445897,-79.3006072193,La Sala Restaurant,4.5,13,la-sala-restaurant-toronto
4,italian,43.64521,-79.39737,Cibo Wine Bar,3.5,224,cibo-wine-bar-toronto-11
5,italian,43.70422,-79.38819,Tavolino,4.5,12,tavolino-toronto-2
6,italian,43.64392,-79.40163,Oretta,3.5,48,oretta-toronto
7,italian,43.70371,-79.39797,Zucca Trattoria,4.0,37,zucca-trattoria-toronto
8,italian,43.65408,-79.402,Pizzeria Via Mercanti,4.0,159,pizzeria-via-mercanti-toronto-2
9,italian,43.65032,-79.37596,Mercatto,3.5,107,mercatto-toronto
10,italian,43.6651442621,-79.461493873,Sorella Toronto,4.5,8,sorella-toronto-toronto
11,italian,43.71493,-79.3051,La Famiglia,4.0,34,la-famiglia-toronto
12,italian,43.64515,-79.38423,Joe Badali's Ristorante Italiano & Bar,3.0,96,joe-badalis-ristorante-italiano-and-bar-toronto
13,italian,43.66116,-79.3864,Tosto Quickfire Pizza Pasta,4.0,61,tosto-quickfire-pizza-pasta-toronto
14,italian,43.6703318,-79.3906913,Trattoria Bacio,3.5,11,trattoria-bacio-toronto
15,italian,43.6595356509,-79.3473240556,The Peasant Table,3.5,34,the-peasant-table-toronto
16,italian,43.6578944,-79.3529221,Il Ponte Cucina Italiana,4.0,34,il-ponte-cucina-italiana-toronto-2
17,italian,43.6416596532,-79.447130563,Lambretta Pizzeria & Wine Bar,4.0,25,lambretta-pizzeria-and-wine-bar-toronto
18,italian,43.6858784,-79.393189,Capocaccia Trattoria,3.5,38,capocaccia-trattoria-toronto
19,italian,43.7010803,-79.3968124,Lil Baci Taverna,3.5,81,lil-baci-taverna-toronto
20,italian,43.6745,-79.43165,Dante's Inferno Paninoteca,4.5,15,dantes-inferno-paninoteca-toronto
21,italian,43.7344398,-79.4193726,Francobollo,4.0,15,francobollo-toronto
22,italian,43.6575599,-79.38229,Frascati,3.5,16,frascati-toronto
23,italian,43.7086252,-79.4536759,Cinquelire,3.5,19,cinquelire-toronto
24,italian,43.67695,-79.3538,7 Numbers Danforth,3.5,80,7-numbers-danforth-toronto
25,italian,43.64875,-79.44955,Pizzeria Defina,4.0,83,pizzeria-defina-toronto-2
26,italian,43.70355,-79.38793,Florentia,3.5,16,florentia-toronto-2
27,italian,43.67874,-79.39051,Quanto Basta,3.5,28,quanto-basta-toronto
28,italian,43.64757,-79.38684,Il Fornello,3.0,69,il-fornello-toronto-8
29,italian,43.6546402,-79.4009323,Mare Pizzeria,4.5,16,mare-pizzeria-toronto
30,italian,43.6389877,-79.4451285,Local Kitchen & Winebar,4.0,56,local-kitchen-and-winebar-toronto
31,italian,43.6652985,-79.4709778,Bricco Wine Bar,3.5,44,bricco-wine-bar-toronto
32,italian,43.6383209,-79.4177628,Locus144,4.5,9,locus144-toronto
33,italian,43.64859,-79.38469,Pizzeria Libretto,3.5,197,pizzeria-libretto-toronto-3
34,italian,43.661413,-79.339032,Baldini Restaurant,3.5,42,baldini-restaurant-toronto
35,italian,43.73973,-79.43418,Paese,4.0,37,paese-toronto-2
36,italian,43.71139,-79.39968,Cibo Wine Bar,3.0,91,cibo-wine-bar-toronto-10
37,italian,43.7335568,-79.4043843,Piazzetta Trattoria,3.5,21,piazzetta-trattoria-toronto-3
38,italian,43.65621,-79.38326,Mustachio Italian Eatery,4.0,6,mustachio-italian-eatery-toronto
39,italian,43.7266461513,-79.4530578107,Jamie's Italian,3.0,252,jamies-italian-toronto-2
40,italian,43.64337,-79.40661,Ovest Cucina e Vineria,3.5,35,ovest-cucina-e-vineria-toronto-5
41,italian,43.73149,-79.40346,The Monkey Bar,4.0,32,the-monkey-bar-toronto
42,italian,43.73663,-79.34475,Fabbrica,3.5,160,fabbrica-toronto
43,italian,43.65058,-79.47787,Queen's Pasta Cafe,3.5,57,queens-pasta-cafe-toronto
44,italian,43.67686,-79.44926,Frank's Pizza House Restaurant,3.5,71,franks-pizza-house-restaurant-toronto-2
45,italian,43.6501,-79.38118,Locale Mercatto,3.0,73,locale-mercatto-toronto-2
46,italian,43.6674817706,-79.4006463811,Bar Mercurio,3.5,34,bar-mercurio-toronto
47,italian,43.65397,-79.41362,San Francesco Foods - Clinton,4.0,40,san-francesco-foods-clinton-toronto-3
48,italian,43.67244,-79.31959,Pizzeria Via Mercanti,3.5,20,pizzeria-via-mercanti-toronto-3
49,italian,43.68846,-79.41289,Pizza Banfi,4.0,22,pizza-banfi-toronto
0,italian,43.6522,-79.37806,Osteria Ciceri e Tria,3.5,33,osteria-ciceri-e-tria-toronto
1,italian,43.6437302,-79.4222794,Church Aperitivo Bar,3.5,37,church-aperitivo-bar-toronto
2,italian,43.6496799,-79.42567,Cantina,4.0,7,cantina-toronto
3,italian,43.6559906,-79.3928528,Valens Restaurant,3.5,54,valens-restaurant-toronto
4,italian,43.6461973301,-79.3911541475,Forget About It,3.5,36,forget-about-it-toronto
5,italian,43.6749099,-79.43089,Salto Antipasto Lounge,4.5,6,salto-antipasto-lounge-toronto
6,italian,43.6810110637,-79.4297991693,Nodo Restaurant,3.5,10,nodo-restaurant-toronto
7,italian,43.65498,-79.41355,Trattoria Giancarlo,3.5,24,trattoria-giancarlo-toronto
8,italian,43.65511,-79.41362,Sotto Voce Wine & Pasta Bar,3.5,20,sotto-voce-wine-and-pasta-bar-toronto
9,italian,43.6765,-79.44868,Tre Mari Bakery,4.5,53,tre-mari-bakery-toronto
10,italian,43.66963,-79.38864,Scaccia Restaurant,3.0,40,scaccia-restaurant-toronto
11,italian,43.6176647,-79.4871532,Pizzeria Oro di Napoli,4.5,16,pizzeria-oro-di-napoli-toronto
12,italian,43.7115783028,-79.3788680434,Tosto Quickfire Pizza Pasta,3.5,24,tosto-quickfire-pizza-pasta-toronto-2
13,italian,43.7289,-79.40276,Trio Ristorante and Pizzeria,3.5,29,trio-ristorante-and-pizzeria-toronto
14,italian,43.6571,-79.35712,Fusilli Restaurant,3.5,20,fusilli-restaurant-toronto
15,italian,43.70058,-79.39676,Il Sogno Ristorante,3.5,31,il-sogno-ristorante-toronto
16,italian,43.71063,-79.39881,Amore Trattoria,3.0,59,amore-trattoria-toronto
17,italian,43.6668499,-79.36922,Cabbagetown Brew,4.5,10,cabbagetown-brew-toronto
18,italian,43.65585,-79.41173,Kalendar,3.5,141,kalendar-toronto
19,italian,43.648847496,-79.37368318,Hot House Restaurant & Bar,3.5,248,hot-house-restaurant-and-bar-toronto
20,italian,43.6707517,-79.390998,Vaticano,3.5,38,vaticano-toronto
21,italian,43.67047,-79.3936,Cibo Wine Bar,3.0,72,cibo-wine-bar-toronto-12
22,italian,43.709659,-79.398488,Sip Wine Bar,3.0,67,sip-wine-bar-toronto-3
23,italian,43.70544,-79.37533,Verdi,3.0,12,verdi-toronto
24,italian,43.66511,-79.38042,Sambucas On Church,3.5,64,sambucas-on-church-toronto
25,italian,43.6764793,-79.3561325,Factory Girl,3.5,70,factory-girl-toronto
26,italian,43.67873,-79.34694,Il Fornello,3.0,35,il-fornello-toronto-2
27,italian,43.6507,-79.37608,Mirto Italian Restaurant & Bar,3.5,28,mirto-italian-restaurant-and-bar-toronto
28,italian,43.6825,-79.42226,Da-Maria Pizzeria & Spaghetti House,2.0,18,da-maria-pizzeria-and-spaghetti-house-toronto
29,italian,43.6274844,-79.4980646,Luci Restaurant,4.0,31,luci-restaurant-toronto
30,italian,43.70836,-79.45312,Camarra's Pizzeria & Restaurant,3.0,15,camarras-pizzeria-and-restaurant-toronto
31,italian,43.64378,-79.40225,Banknote Bar,3.5,57,banknote-bar-toronto-2
32,italian,43.6835217084,-79.4185705568,Pizza Del Arte,4.0,18,pizza-del-arte-toronto
33,italian,43.7035904,-79.414238,Doppio Zero,3.5,22,doppio-zero-toronto
34,italian,43.64931,-79.44977,Domani Restaurant & Wine Bar,3.0,11,domani-restaurant-and-wine-bar-toronto
35,italian,43.64914,-79.37157,St Lawrence Pizza & Ice Cream,4.0,10,st-lawrence-pizza-and-ice-cream-toronto
36,italian,43.64295,-79.40845,Morso Me,4.5,7,morso-me-toronto
37,italian,43.67052,-79.39462,Il Posto,3.0,13,il-posto-toronto
38,italian,43.6799,-79.34152,Revere,4.0,4,revere-toronto
39,italian,43.64619,-79.3908,The Red Tomato,3.0,45,the-red-tomato-toronto
40,italian,43.655255,-79.413732,Cafe Diplomatico,3.0,143,cafe-diplomatico-toronto-4
41,italian,43.6656635841,-79.4820353419,Tri Resto Pizzeria,4.5,7,tri-resto-pizzeria-toronto-2
42,italian,43.66934,-79.38605,Focaccia Italian Sandwiches,4.0,4,focaccia-italian-sandwiches-toronto
43,italian,43.68494,-79.31719,Melanie's Bistro & Patisserie,4.0,47,melanies-bistro-and-patisserie-toronto
44,italian,43.7017,-79.3969,Grano Restaurant,3.5,27,grano-restaurant-toronto
45,italian,43.639388,-79.443082,Amicos Pizza Ristorante,3.5,26,amicos-pizza-ristorante-toronto-3
46,italian,43.6628904,-79.3318366,Leslie Jones,4.0,54,leslie-jones-toronto
47,italian,43.65001,-79.47995,Eatalian Pasta,4.0,5,eatalian-pasta-toronto
48,italian,43.65546,-79.41352,ABBIOCCO,0.0,0,abbiocco-toronto
49,italian,43.67072,-79.38551,Italian Eatery Bacaro,4.0,1,italian-eatery-bacaro-toronto
0,italian,43.6490898,-79.3743286,Osteria 55,4.0,3,osteria-55-toronto
1,italian,43.6481895,-79.3867188,Michael's on Simcoe,3.5,73,michaels-on-simcoe-toronto
2,italian,43.6299591,-79.4768295,Rocco Restaurant & Bar,4.0,19,rocco-restaurant-and-bar-toronto
3,italian,43.655254,-79.4188956,Il Gatto Nero,3.0,44,il-gatto-nero-toronto-2
4,italian,43.69968,-79.43252,Terra & Mare,3.5,7,terra-and-mare-toronto
5,italian,43.65596,-79.3929,Sambuca Grill,3.5,33,sambuca-grill-toronto
6,italian,43.6408581,-79.377079,Toula Restaurant & Bar,2.0,156,toula-restaurant-and-bar-toronto
7,italian,43.67836,-79.44237,Big Slice Restaurant,3.0,41,big-slice-restaurant-toronto
8,italian,43.6554136,-79.413392,Bar Italia,3.0,82,bar-italia-toronto
9,italian,43.7015419,-79.3870392,Ozzero,4.0,1,ozzero-toronto
10,italian,43.6450877,-79.391932,Pizza Rustica,2.5,135,pizza-rustica-toronto-2
11,italian,43.67776,-79.44488,Centro Trattoria & Formaggio,3.5,4,centro-trattoria-and-formaggio-toronto
12,italian,43.677983,-79.443887,Pizza e Pazzi,3.5,50,pizza-e-pazzi-toronto-4
13,italian,43.64853,-79.37527,Vagabondo Italian Ristorante+Lounge,3.0,57,vagabondo-italian-ristorante-lounge-toronto
14,italian,43.71332,-79.36705,Domino's Pizza,3.0,5,dominos-pizza-toronto-9
15,italian,43.71516,-79.40036,Roberto's Ristorante Italiano,3.5,15,robertos-ristorante-italiano-toronto
16,italian,43.71736,-79.45506,Mirra's Place,4.0,2,mirras-place-toronto
17,italian,43.64622,-79.39072,La Fenice,3.5,35,la-fenice-toronto
18,italian,43.64844,-79.48659,Goodfellas,3.0,20,goodfellas-toronto
19,italian,43.71051,-79.39884,Spacco Restaurant and Bar,2.5,78,spacco-restaurant-and-bar-toronto
20,italian,43.6551859,-79.4164775,Bella Vista Trattoria & Wine Bar,3.5,8,bella-vista-trattoria-and-wine-bar-toronto
21,italian,43.70034,-79.42959,Bistro Grande,3.0,7,bistro-grande-toronto
22,italian,43.68203,-79.42542,Vannis Restaurant,3.0,35,vannis-restaurant-toronto
23,italian,43.6387711,-79.3806,Bar Milano,2.5,43,bar-milano-toronto
24,italian,43.6455307,-79.3906326,Buonanotte,2.0,67,buonanotte-toronto
25,italian,43.660323,-79.385445,Pasta Panevino,4.0,1,pasta-panevino-toronto
26,italian,43.67588,-79.45052,Big Ragu,3.0,31,big-ragu-toronto
27,italian,43.68934,-79.29744,Bistro Camino,4.0,11,bistro-camino-toronto
28,italian,43.6581186,-79.3727448,George's Pizza and Panzerotto,4.0,2,georges-pizza-and-panzerotto-toronto
29,italian,43.68331,-79.32476,Gerrard Spaghetti & Pizza House,3.5,17,gerrard-spaghetti-and-pizza-house-toronto
30,italian,43.65634,-79.37726,Pizza Pizza,4.0,1,pizza-pizza-toronto-113
31,italian,43.67792,-79.39015,Pizza Hut,2.5,4,pizza-hut-toronto-3
32,italian,43.64767,-79.39669,Tosto Quickfire Pizza Pasta,3.5,9,tosto-quickfire-pizza-pasta-toronto-4
33,italian,43.70062,-79.37349,Pizza Hut,3.5,6,pizza-hut-toronto
34,italian,43.6812706,-79.428688,PROP,3.0,20,prop-toronto
35,italian,43.6878371,-79.3945383,Pizzaiolo,3.0,24,pizzaiolo-toronto-7
36,italian,43.6603546,-79.4336777,Roma1090,3.5,23,roma1090-toronto-3
37,italian,43.64914,-79.37157,Uno Mustachio,3.5,66,uno-mustachio-toronto
38,italian,43.6370099,-79.40553,Fort York Pizzeria,2.0,12,fort-york-pizzeria-toronto
39,italian,43.730713,-79.467867,La Traviata Ristorante & Pizzeria,4.5,31,la-traviata-ristorante-and-pizzeria-north-york
40,italian,43.7264521885,-79.4526529312,Espressamente illy,3.5,40,espressamente-illy-toronto
41,italian,43.7073078,-79.468292,The Best Kept Secret,4.0,1,the-best-kept-secret-toronto
42,italian,43.6547659,-79.4213507,Pizzaville,3.5,6,pizzaville-toronto-5
43,italian,43.65532,-79.41615,Veni Vidi Vici,3.0,1,veni-vidi-vici-toronto
44,italian,43.64928,-79.42628,MoTo Coffee and Snack Bar,5.0,7,moto-coffee-and-snack-bar-toronto
45,italian,43.6474609,-79.3838806,Modus Ristorante,3.5,18,modus-ristorante-toronto
46,italian,43.70267,-79.39712,Ciao Europa Cafe,5.0,1,ciao-europa-cafe-toronto-2
47,italian,43.6540899,-79.40148,Via Mercanti Food Shop,3.5,6,via-mercanti-food-shop-toronto
48,italian,43.6434168969,-79.3805038909,Aria Ristorante,2.5,55,aria-ristorante-toronto
49,italian,43.6588117,-79.3511769,Pizza Pizza,2.0,3,pizza-pizza-toronto-49
0,italian,43.6679839,-79.3698118,Pizza Pizza,3.0,2,pizza-pizza-toronto-38
1,italian,43.65585,-79.38418,Alio Restaurant & Wine Bar,3.0,7,alio-restaurant-and-wine-bar-toronto
2,italian,43.7039309,-79.3609167,The Original San Francesco,3.0,8,the-original-san-francesco-toronto-2
3,italian,43.6760141,-79.3589764,Pizza Pizza,3.0,4,pizza-pizza-toronto-43
4,italian,43.67871,-79.44058,CANO Restaurant,0.0,0,cano-restaurant-toronto
5,italian,43.6724699,-79.41433,Mayday Malone's Pub & Ristorante,3.5,10,mayday-malones-pub-and-ristorante-toronto
6,italian,43.65164,-79.36735,Il Re,3.0,1,il-re-toronto
7,italian,43.6474976,-79.4024223,San Francesco Foods - Queen,3.5,32,san-francesco-foods-queen-toronto-3
8,italian,43.66186,-79.383,Pizza Pizza,2.5,13,pizza-pizza-toronto-11
9,italian,43.64998,-79.37715,Metropolitan Resto Bar,3.5,15,metropolitan-resto-bar-toronto
10,italian,43.7353871,-79.4202155,Rossini Restaurant,4.0,15,rossini-restaurant-north-york
11,italian,43.73168,-79.40352,Coppi Ristorante,3.5,20,coppi-ristorante-toronto
12,italian,43.62809,-79.49588,Mamma Martino's Pasta and Pizzeria Restaurant,3.5,110,mamma-martinos-pasta-and-pizzeria-restaurant-etobicoke
13,italian,43.6484769,-79.3749505,Bravi Ristorante,3.5,14,bravi-ristorante-toronto
14,italian,43.72878,-79.40342,Ciccio Sanwiccio,4.0,17,ciccio-sanwiccio-toronto-2
15,italian,43.6477412,-79.4012788,Epicure Cafe & Grill,3.5,81,epicure-cafe-and-grill-toronto
16,italian,43.62747,-79.47709,Eden Trattoria,3.5,88,eden-trattoria-etobicoke-2
17,italian,43.6440887,-79.4201965,W Cabaret,2.0,1,w-cabaret-toronto
18,italian,43.6550299,-79.41394,Capitol Trattoria Pizzeria,2.5,21,capitol-trattoria-pizzeria-toronto
19,italian,43.7233723515,-79.4162779227,12 Tables,5.0,2,12-tables-toronto
20,italian,43.69994,-79.4292,Bella Vita,3.0,1,bella-vita-toronto
21,italian,43.7269,-79.34207,Sorento Restaurant Fine Mediterranean Cuisine,3.0,29,sorento-restaurant-fine-mediterranean-cuisine-north-york
22,italian,43.6459005824,-79.410067419,On A Bun Italian Sandwiches,3.5,14,on-a-bun-italian-sandwiches-toronto
23,italian,43.68623,-79.39354,Spiga Ristorante,3.5,9,spiga-ristorante-toronto
24,italian,43.6526178,-79.4708935,Pizza Hut,2.5,9,pizza-hut-toronto-7
25,italian,43.7304699,-79.46878,Mastro Ristorante Italiano,4.0,10,mastro-ristorante-italiano-north-york
26,italian,43.6308999,-79.42278,Acqua Dolce,4.0,2,acqua-dolce-toronto
27,italian,43.6458589,-79.3878302,Bacaro Italian Eatery,2.0,1,bacaro-italian-eatery-toronto-2
28,italian,43.672,-79.38515,Pizza Hut,2.5,3,pizza-hut-toronto-23
29,italian,43.7084148,-79.4758842,Pizza Pizza,3.5,3,pizza-pizza-toronto-29
30,italian,43.7134111,-79.4568442,Boccaccio Ristorante,3.5,12,boccaccio-ristorante-north-york
31,italian,43.656963,-79.4343958,Pizza Hut,2.5,10,pizza-hut-toronto-13
32,italian,43.6859002,-79.3118115,Danforth Sandwich,4.5,5,danforth-sandwich-toronto
33,italian,43.6831351,-79.4199253,Pizza Pizza,2.5,7,pizza-pizza-toronto-78
34,italian,43.6472696,-79.3764636,Acqua Ristorante E Bar,2.5,2,acqua-ristorante-e-bar-toronto
35,italian,43.6652249,-79.4114287,Pizza Pizza,3.0,4,pizza-pizza-toronto-36
36,italian,43.6359089,-79.4164347,San Francesco Foods - CNE,3.0,1,san-francesco-foods-cne-toronto-3
37,italian,43.723885,-79.3009418,Watts Restaurant,3.0,8,watts-restaurant-toronto-3
38,italian,43.72947,-79.40359,Gamberoni Restaurant,3.0,17,gamberoni-restaurant-toronto
39,italian,43.65082,-79.47685,Pizza Pizza,2.0,1,pizza-pizza-toronto-89
40,italian,43.7341399,-79.41996,Il Fornaro,3.5,11,il-fornaro-north-york
41,italian,43.6546232,-79.4593817,Pizza Pizza,3.0,1,pizza-pizza-toronto-60
42,italian,43.640257,-79.3817311,Pizza Pizza,2.5,5,pizza-pizza-toronto-10
43,italian,43.6593807,-79.385626,San Francesco Foods,3.0,15,san-francesco-foods-toronto-14
44,italian,43.7062485,-79.3891646,Pizza Pizza,1.0,1,pizza-pizza-toronto-62
45,italian,43.6450945,-79.3980696,Pizza Pizza,3.5,4,pizza-pizza-toronto-35
46,italian,43.63046,-79.48508,Rocco's Plum Tomato,3.5,39,roccos-plum-tomato-etobicoke
47,italian,43.66104,-79.42908,Pizza Pizza,2.5,7,pizza-pizza-toronto-8
48,italian,43.67969,-79.34199,Pizza Pizza,1.0,1,pizza-pizza-toronto-100
49,italian,43.66549,-79.40756,The Annex Live,3.0,3,the-annex-live-toronto
0,italian,43.6711886,-79.3874048,Pizza Pizza,2.5,10,pizza-pizza-toronto-21
1,italian,43.6494713,-79.3795166,Mio RistoBar,3.0,15,mio-ristobar-toronto
2,italian,43.65541,-79.4141,Mattino,1.5,3,mattino-toronto
3,italian,43.64345,-79.42379,Pizza Pizza,2.0,1,pizza-pizza-toronto-104
4,italian,43.67966,-79.33946,Domino's Pizza,4.5,9,dominos-pizza-toronto-10
5,italian,43.6499786,-79.3784485,Pizzaiolo,2.0,10,pizzaiolo-toronto-24
6,italian,43.6554468,-79.365425,Domino's Pizza,2.5,3,dominos-pizza-toronto-16
7,italian,43.6577514,-79.3817333,Pizza Pizza,3.0,5,pizza-pizza-toronto-30
8,italian,43.6465187,-79.3787384,Piazza Manna,3.0,5,piazza-manna-toronto-6
9,italian,43.6589038,-79.4393633,Pizza Pizza,2.5,8,pizza-pizza-toronto-23
10,italian,43.65524,-79.41636,Li'ly Resto Lounge,2.5,16,lily-resto-lounge-toronto
11,italian,43.6709952312,-79.3282520771,Pizza Pizza,2.5,3,pizza-pizza-toronto-25
12,italian,43.650107533,-79.4377351552,Domino's Pizza,2.0,6,dominos-pizza-toronto-27
13,italian,43.6449013,-79.3854904,Piazza Manna,2.0,2,piazza-manna-toronto-5
14,italian,43.6471291,-79.3826599,Pizza Manna,2.5,2,pizza-manna-toronto-3
15,italian,43.6549,-79.41466,Pizza Pizza,3.0,1,pizza-pizza-toronto-55
16,italian,43.65553,-79.41341,Riva,2.5,5,riva-toronto
17,italian,43.6598358,-79.3849593,Pizza Pizza,2.5,4,pizza-pizza-toronto-18
18,italian,43.72821,-79.41828,Tutto Pronto,3.0,16,tutto-pronto-north-york
19,italian,43.70824,-79.45312,Bologna Pastificio,4.0,4,bologna-pastificio-north-york
20,italian,43.67092,-79.2970799,Pizza Hut,3.5,2,pizza-hut-toronto-2
21,italian,43.72874,-79.40284,San Francesco Foods,4.5,2,san-francesco-foods-toronto-13
22,italian,43.68541,-79.31283,Pizza Pizza,3.5,3,pizza-pizza-toronto-83
23,italian,43.65751,-79.45301,Amato Real Pizza,2.5,14,amato-real-pizza-toronto
24,italian,43.6274455,-79.4976095,Tiramisu,4.0,1,tiramisu-toronto
25,italian,43.7342491,-79.404213,Gente Trattoria,4.0,1,gente-trattoria-toronto
26,italian,43.6503226,-79.3900762,Pizza Pizza,2.0,9,pizza-pizza-toronto-33
27,italian,43.73146,-79.40411,The Olive Oil Boutique,3.0,1,the-olive-oil-boutique-toronto
28,italian,43.6554424623,-79.3816711035,Sbarro,1.5,12,sbarro-toronto-3
29,italian,43.7346401486,-79.3462056748,Pizza Pizza,3.5,2,pizza-pizza-toronto-98
30,italian,43.723,-79.30078,Mrs. Vanelli's,1.0,1,mrs-vanellis-toronto-2
31,italian,43.6566086,-79.3887177,Pastabilities,2.5,2,pastabilities-toronto-2
32,italian,43.6661301,-79.3852386,Freshslice Pizza,2.5,3,freshslice-pizza-toronto-3
33,italian,43.72566,-79.3415799,Spirale Banquet & Convention Centre,3.0,2,spirale-banquet-and-convention-centre-north-york
34,italian,43.64823,-79.37952,Pizza Manna,2.0,1,pizza-manna-toronto
35,italian,43.64816,-79.38345,Piazza Manna,2.0,1,piazza-manna-toronto-4
36,italian,43.616765,-79.488022,FBI PIZZA,3.5,83,fbi-pizza-toronto-3
37,italian,43.7095014,-79.4441845,Pasta Goodness,3.0,1,pasta-goodness-north-york
38,italian,43.7051427,-79.3131119,Pizza Pizza,3.0,1,pizza-pizza-east-york-3
39,italian,43.65735,-79.38313,Cielo Restaurant,2.5,2,cielo-restaurant-toronto
40,italian,43.6274333,-79.4984169,Santamonica Restaurant,3.5,6,santamonica-restaurant-etobicoke
41,italian,43.7270419,-79.4315569,Pizza Hut,1.0,1,pizza-hut-north-york-7
42,italian,43.70463,-79.4921899,Pizza Hut,3.0,2,pizza-hut-north-york-6
43,italian,43.7433626871,-79.4866612725,Pizzaville,2.0,1,pizzaville-north-york-2
44,italian,43.7457897,-79.4874779,Pizza Pizza,1.0,2,pizza-pizza-north-york-11
45,italian,43.6436385,-79.3918724,Pizza Pizza,1.0,1,pizza-pizza-virden
0,steak,43.6454,-79.39811,Jacobs & Co. Steakhouse,4.5,381,jacobs-and-co-steakhouse-toronto
1,steak,43.6576,-79.38212,Barberian's Steak House,4.0,188,barberians-steak-house-toronto
2,steak,43.6487518,-79.3770532,Wildfire Steakhouse & Wine Bar,4.0,64,wildfire-steakhouse-and-wine-bar-toronto-4
3,steak,43.66683,-79.37788,The Keg Steakhouse + Bar - Mansion,4.0,239,the-keg-steakhouse-bar-mansion-toronto
4,steak,43.64964,-79.38402,The Keg Steakhouse + Bar - York Street,4.0,176,the-keg-steakhouse-bar-york-street-toronto
5,steak,43.6697130529,-79.3949747086,Morton's The Steakhouse,4.0,83,mortons-the-steakhouse-toronto
6,steak,43.6722452402,-79.3958546904,Nao,4.0,34,nao-toronto
7,steak,43.6499499,-79.43898,Branca,4.0,68,branca-toronto
8,steak,43.66283,-79.3675404,The Local Gest,4.5,44,the-local-gest-toronto
9,steak,43.6457882121,-79.3866276741,The Shore Club - Toronto,4.0,118,the-shore-club-toronto-toronto
10,steak,43.6490668001,-79.3753722991,Tom Jones Steakhouse & Seafood,4.0,26,tom-jones-steakhouse-and-seafood-toronto
11,steak,43.6448066526,-79.3990968747,The Keg Steakhouse & Bar,4.0,70,the-keg-steakhouse-and-bar-toronto-5
12,steak,43.66345,-79.38258,Carmen's Steak House,4.0,47,carmens-steak-house-toronto
13,steak,43.6420639004,-79.3784338455,Harbour Sixty,3.5,168,harbour-sixty-toronto
14,steak,43.65507,-79.40195,Top Gun Steak & Burger,4.0,59,top-gun-steak-and-burger-toronto
15,steak,43.6483440823,-79.3878309801,Copacabana Brazilian Steakhouse,3.5,191,copacabana-brazilian-steakhouse-toronto
16,steak,43.6498599,-79.38533,Ruth's Chris Steak House,3.5,169,ruths-chris-steak-house-toronto
17,steak,43.64515,-79.38423,Canyon Creek,4.0,130,canyon-creek-toronto-2
18,steak,43.6497314445,-79.3829549791,Hy's Steakhouse & Cocktail Bar,3.5,84,hys-steakhouse-and-cocktail-bar-toronto
19,steak,43.6428010698,-79.381241443,E11even,3.5,111,e11even-toronto
20,steak,43.6704296,-79.3937833,STK Toronto,3.0,46,stk-toronto-toronto-2
21,steak,43.64622,-79.383074,Bardi's Steak House,3.5,24,bardis-steak-house-toronto
22,steak,43.6431385252,-79.4020506515,Hibachi Teppanyaki & Bar,3.5,30,hibachi-teppanyaki-and-bar-toronto
23,steak,43.7079,-79.39396,Copacabana Brazilian Steak House,3.5,282,copacabana-brazilian-steak-house-toronto
24,steak,43.6493689,-79.3859219,Momofuku Daishō,3.5,207,momofuku-daisho-toronto
25,steak,43.64109,-79.4351499,Skyline Restaurant,4.0,17,skyline-restaurant-toronto-3
26,steak,43.6466444346,-79.374950318,The Keg Steakhouse + Bar - Esplanade,4.0,85,the-keg-steakhouse-bar-esplanade-toronto
27,steak,43.64769,-79.3864399,Lone Star Texas Grill,3.5,13,lone-star-texas-grill-toronto-2
28,steak,43.6481895,-79.3867188,Michael's on Simcoe,3.5,73,michaels-on-simcoe-toronto
29,steak,43.73437,-79.4043,Blackod Steak and Fish House,5.0,1,blackod-steak-and-fish-house-toronto
30,steak,43.65088,-79.38318,Quinn's Steakhouse & Irish Bar,3.5,83,quinns-steakhouse-and-irish-bar-toronto
31,steak,43.66651,-79.31704,The Tulip,3.0,74,the-tulip-toronto
32,steak,43.73363,-79.40473,Wildfire Steakhouse & Wine Bar,3.0,102,wildfire-steakhouse-and-wine-bar-toronto-5
